,geneid_symbol,S1,S2,S3,S4,S5,S6,I44,I51,I55,I69,geneid3,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000007039.13_ Ddah2, Ddah2,11.575582,14.53648,9.926354,11.919488,11.810969,13.576247,21.922464,35.729058,19.060841,50.849839, Ddah2,229.0490381,0.9526144,0.184396117,5.166130479,2.39E-07,3.59E-06
ENSMUSG00000007041.10_ Clic1, Clic1,18.476456,29.523513,18.18577,21.957451,17.142057,19.740333,46.69905,61.141698,39.135248,77.293624, Clic1,460.0599586,1.028717202,0.149670517,6.873212048,6.28E-12,3.61E-10
ENSMUSG00000007050.18_ Lsm2, Lsm2,12.317644,7.164535,9.02768,8.195937,8.645622,7.977655,9.968673,9.774869,9.292848,12.211947, Lsm2,63.3355261,-0.048111542,0.176319653,-0.27286545,0.784956646,0.858853416
ENSMUSG00000007080.15_ Pole, Pole,0.854795,0.575776,1.028649,1.438936,0.742883,2.120455,0.837367,0.944861,0.584993,1.368688, Pole,66.02418802,-0.266185733,0.230415425,-1.155242677,0.247991063,0.375846122
ENSMUSG00000007097.15_ Atp1a2, Atp1a2,296.766474,303.790561,320.895163,358.363709,298.225397,315.794998,245.133149,302.926378,301.246092,290.825542, Atp1a2,15487.66969,-0.541726653,0.097956343,-5.53028663,3.20E-08,6.31E-07
ENSMUSG00000007122.12_ Casq1, Casq1,8.570642,27.093728,6.648748,3.264266,3.553995,4.721637,7.976687,5.093522,4.891095,2.847914, Casq1,125.4325121,-0.987818498,0.644622146,-1.532399258,0.125423941,0.223320367
ENSMUSG00000007207.11_ Stx1a, Stx1a,0.808992,2.19538,0.953673,1.134537,1.148165,0.929888,3.424572,2.467607,1.214253,3.738377, Stx1a,33.2262889,0.778940757,0.310484617,2.508790173,0.012114542,0.033784652
ENSMUSG00000007216.7_ Zfp775, Zfp775,4.237926,4.246846,8.177572,4.632594,4.402646,4.613597,2.735014,5.550868,4.179432,4.385984, Zfp775,195.4373,-0.568265079,0.15261041,-3.723632469,0.000196377,0.001107788
ENSMUSG00000007279.15_ Scube2, Scube2,11.254248,9.969295,7.047811,7.128326,8.553379,7.101436,9.154241,6.831447,9.686589,7.037359, Scube2,150.4109811,-0.375408879,0.159215032,-2.35787334,0.018379963,0.047781343
ENSMUSG00000007338.11_ Mrpl49, Mrpl49,20.594221,23.184939,22.373913,20.481901,19.793919,21.828751,20.734404,24.42032,22.994725,22.326948, Mrpl49,387.9241409,-0.303600507,0.095695217,-3.172577664,0.001510921,0.006124978
ENSMUSG00000007379.16_ Dennd2c, Dennd2c,0.689111,0.928865,0.826668,1.11005,0.773451,0.866178,0.982697,1.167006,1.003777,1.082764, Dennd2c,48.47609931,-0.095989307,0.202196408,-0.474732997,0.634977296,0.745281791
ENSMUSG00000007411.17_ Mark3, Mark3,16.333674,18.834485,18.286761,17.790836,18.178945,17.071083,20.474975,27.5363,22.801045,26.288047, Mark3,633.8254107,0.06180954,0.077596044,0.796555292,0.425709351,0.560627784
ENSMUSG00000007415.16_ Gatad1, Gatad1,63.558847,61.469097,57.300408,60.278022,61.325744,70.703055,69.4072,74.081649,66.836483,77.727595, Gatad1,877.6368653,-0.244473184,0.109365832,-2.235370772,0.025393017,0.062097082
ENSMUSG00000007458.15_ M6pr, M6pr,19.125603,23.042177,21.72161,21.325005,18.572556,22.314829,30.502221,38.53668,26.416217,41.801401, M6pr,687.2255926,0.308534041,0.08958078,3.444199083,0.000572754,0.002701008
ENSMUSG00000007476.19_ Lrrc8a, Lrrc8a,6.471256,13.930874,7.859544,7.600556,8.623555,11.030501,12.499095,16.06618,9.7488,17.497645, Lrrc8a,514.0529637,0.202474912,0.174647415,1.159335295,0.24631954,0.373972111
ENSMUSG00000007564.16_ Ppp2r1a, Ppp2r1a,79.225107,93.733205,77.669314,88.320275,77.335347,89.456773,91.727395,120.496727,92.137371,110.288982, Ppp2r1a,2294.247645,-0.095495239,0.06093079,-1.567273942,0.117050673,0.211426609
ENSMUSG00000007570.17_ Fance, Fance,3.88829,6.656748,7.730887,7.514222,4.33655,7.033012,7.581477,12.105156,6.973934,8.774084, Fance,98.77176342,0.056778237,0.162968217,0.348400676,0.727539295,0.818074226
ENSMUSG00000007589.10_ Tinf2, Tinf2,5.269769,7.290788,6.900336,7.505625,5.774958,7.48265,8.310191,11.037026,7.904064,9.240584, Tinf2,188.4422227,0.085363133,0.119518437,0.714225649,0.475087659,0.607234007
ENSMUSG00000007603.10_ Dus3l, Dus3l,10.900994,14.374788,13.097244,13.794626,12.681346,12.332398,15.951312,19.27406,15.798885,20.507634, Dus3l,335.8770063,0.121472463,0.08695591,1.396943153,0.162430666,0.272240608
ENSMUSG00000007610.17_ Gtpbp3, Gtpbp3,10.307168,7.80109,8.236843,8.793254,6.539422,9.452352,8.597968,10.913096,8.528946,11.177934, Gtpbp3,202.4194923,-0.030086555,0.114639309,-0.262445361,0.792978105,0.864442973
ENSMUSG00000007613.16_ Tgfbr1, Tgfbr1,4.944374,6.426901,5.619838,5.156518,4.895997,5.77807,8.210886,11.97225,8.194648,16.042711, Tgfbr1,436.4084526,0.58879768,0.132402006,4.44704502,8.71E-06,8.00E-05
ENSMUSG00000007617.19_ Homer1, Homer1,13.695379,20.550211,14.562265,13.768693,16.851709,15.871704,17.078655,16.708168,15.794669,12.169758, Homer1,590.6437444,-0.414098926,0.168984838,-2.45050935,0.014265426,0.038714736
ENSMUSG00000007646.14_ Rad51c, Rad51c,0.412416,0.524301,0.397449,0.63704,0.664207,0.683721,0.642398,0.95092,0.304119,0.921905, Rad51c,11.94089891,0.0589479,0.389466515,0.151355503,0.879695288,0.923806891
ENSMUSG00000007655.17_ Cav1, Cav1,118.590361,124.281426,115.14849,121.919807,133.401881,134.093861,171.261866,201.395035,193.17628,212.466907, Cav1,3538.129896,0.287785383,0.084971167,3.386859244,0.000706976,0.003223813
ENSMUSG00000007656.15_ Arpp19, Arpp19,109.043304,115.111708,98.933552,83.78919,105.846103,90.584683,98.187803,98.76288,102.547231,94.579655, Arpp19,625.9976637,-0.256359244,0.126039598,-2.033957959,0.041955834,0.093085292
ENSMUSG00000007659.19_ Bcl2l1, Bcl2l1,13.515975,29.269984,21.911949,12.304663,18.113117,24.244744,22.78322,30.410911,24.172961,32.660186, Bcl2l1,513.8885437,0.0975223,0.176139105,0.553666375,0.579807191,0.699353416
ENSMUSG00000007670.11_ Khsrp, Khsrp,10.120544,14.538643,11.340494,12.924856,12.358331,11.383896,12.465023,18.129904,14.933302,20.599522, Khsrp,529.9444864,0.065352123,0.089828955,0.727517349,0.466909091,0.599880261
ENSMUSG00000007682.9_ Dio2, Dio2,0.349656,0.491271,0.205701,0.169705,0.212667,0.18698,0.575311,1.32061,0.290187,1.503593, Dio2,34.59255331,1.330756512,0.417122471,3.190325635,0.001421126,0.005823994
ENSMUSG00000007721.7_ Ccdc124, Ccdc124,30.058103,31.527218,24.828749,28.696531,26.534747,28.576283,30.781542,34.918432,27.188546,32.668932, Ccdc124,380.5986091,-0.233906329,0.09560036,-2.446709699,0.014416691,0.039066311
ENSMUSG00000007739.11_ Cct4, Cct4,49.267841,53.606223,55.471043,50.777771,51.721369,51.587048,63.297364,64.770841,61.238798,69.227967, Cct4,1254.946903,-0.075161229,0.084015883,-0.894607378,0.370997007,0.5059201
ENSMUSG00000007777.10_ Trappc2b, Trappc2b,20.297572,19.775211,20.080728,21.226159,17.110243,18.031149,21.153461,19.389189,19.033793,20.918948, Trappc2b,131.1521184,-0.332432841,0.14038699,-2.367974698,0.017885759,0.046709622
ENSMUSG00000007783.11_ Cpt1c, Cpt1c,1.26473,3.198585,1.260335,1.204004,2.025591,1.154337,4.246774,6.683695,4.246817,11.181072, Cpt1c,93.402485,1.763729593,0.329790039,5.348037798,8.89E-08,1.56E-06
ENSMUSG00000007805.5_ Twist2, Twist2,0.638233,1.688278,0.707,0.401711,0.687815,0.460142,1.057519,2.374589,0.943673,2.157924, Twist2,13.14871426,0.676883803,0.444886034,1.521476852,0.128140216,0.226985304
ENSMUSG00000007812.18_ Zfp655, Zfp655,11.795985,13.108343,14.653836,14.398281,13.237942,16.412703,16.671542,19.472332,18.752726,19.080065, Zfp655,388.702572,-0.059471068,0.126507666,-0.470098533,0.638284622,0.748036951
ENSMUSG00000007815.14_ Rhoa, Rhoa,86.318972,97.896,87.959771,79.634924,91.731918,89.343624,123.047426,147.767346,113.898943,153.185764, Rhoa,2293.102635,0.184113991,0.07098588,2.593670606,0.009495741,0.027800172
ENSMUSG00000007817.16_ Zmiz1, Zmiz1,17.309248,26.164072,16.682411,18.746435,16.54863,18.970878,17.207008,28.941542,21.100235,29.89566, Zmiz1,1575.576174,-0.018190563,0.098952166,-0.183831881,0.854145345,0.90712745
ENSMUSG00000007827.11_ Ankrd26, Ankrd26,0.890674,0.971525,0.506225,0.665703,0.699146,0.961354,1.210764,2.164388,2.220284,1.286388, Ankrd26,67.17606026,-0.051265547,0.211347019,-0.242565742,0.808341823,0.876321946
ENSMUSG00000007833.16_ Aldh16a1, Aldh16a1,5.426212,7.56794,6.120474,7.783938,4.208116,9.697993,9.266381,15.303507,9.595852,10.705279, Aldh16a1,199.9693621,0.179665226,0.144412798,1.244108753,0.21345954,0.335168928
ENSMUSG00000007836.7_ Hnrnpa0, Hnrnpa0,36.629328,41.161327,34.326636,36.845044,39.534068,36.31065,55.343417,56.268355,46.075378,63.608915, Hnrnpa0,1250.728041,0.173563152,0.082098053,2.114095846,0.034507082,0.079631728
ENSMUSG00000007837.12_ Prrg2, Prrg2,4.831329,6.601197,4.962348,5.821676,9.006383,7.892298,7.183401,8.922855,6.700571,16.502915, Prrg2,87.02306451,0.238059608,0.205243393,1.159889265,0.246093894,0.373695982
ENSMUSG00000007850.17_ Hnrnph1, Hnrnph1,58.209685,87.256043,76.768081,60.828909,78.149469,78.702088,95.990157,107.487233,101.077258,126.10163, Hnrnph1,1681.309282,0.0305842,0.100756218,0.303546523,0.761473398,0.841517007
ENSMUSG00000007867.10_ Ift43, Ift43,14.988626,20.567876,19.303679,15.66534,22.92219,16.715267,23.841435,20.518525,21.789312,26.920761, Ift43,125.9088237,-0.047807235,0.159410532,-0.299900101,0.764253357,0.843451596
ENSMUSG00000007872.4_ Id3, Id3,31.615628,49.715249,34.992788,32.837513,37.437834,41.559202,64.377271,72.634937,47.220967,115.594964, Id3,571.241123,0.601704019,0.168165907,3.578038075,0.000346183,0.001765251
ENSMUSG00000007877.3_ Tcap, Tcap,1529.268238,2297.715827,2116.298864,1887.730885,1792.103598,2268.721614,1918.443444,2188.764419,2352.134327,1638.432556, Tcap,16491.40988,-0.337218313,0.147206332,-2.290786732,0.021975751,0.055149713
ENSMUSG00000007880.17_ Arid1a, Arid1a,12.286602,16.337706,13.481774,16.110616,14.307008,16.007408,13.493893,20.95669,17.559176,23.661188, Arid1a,1446.437601,-0.058143871,0.087143646,-0.667218713,0.50463244,0.634298301
ENSMUSG00000007888.16_ Crlf1, Crlf1,0.556018,1.671155,0.243046,0.311423,0.640574,1.26218,8.186049,31.223592,2.523602,31.959712, Crlf1,72.87943909,4.498866466,0.506613258,8.8802778,6.67E-19,3.80E-16
ENSMUSG00000007891.17_ Ctsd, Ctsd,478.461158,495.603487,480.079477,564.870356,500.455766,517.585804,664.934572,906.876149,654.32662,1015.669904, Ctsd,13438.47518,0.269213574,0.085256141,3.157703033,0.001590175,0.006387006
ENSMUSG00000007892.9_ Rplp1, Rplp1,738.764983,941.86204,780.280949,753.936721,790.873755,783.215574,1216.963626,1456.965419,981.413212,1735.172495, Rplp1,2842.578349,0.330857537,0.096169011,3.440375777,0.000580907,0.002725731
ENSMUSG00000007944.9_ Ttc9b, Ttc9b,1.099602,0.913544,1.315396,1.833154,0.866795,1.236853,1.223671,1.525404,1.039648,0.913146, Ttc9b,25.7234225,-0.420711451,0.306791535,-1.371326788,0.170273109,0.282316992
ENSMUSG00000007950.10_ Abhd8, Abhd8,10.591057,13.976224,9.959582,11.514905,10.921061,11.088565,12.293636,16.231878,10.627866,21.683319, Abhd8,255.5669681,-0.00126695,0.129793859,-0.009761246,0.992211776,0.995172242
ENSMUSG00000007987.13_ Ift22, Ift22,4.830325,4.074128,4.345292,5.471097,2.98753,3.930058,4.889217,7.620504,6.532722,7.293191, Ift22,101.1459645,0.151385426,0.17149141,0.882758072,0.377366999,0.512406147
ENSMUSG00000007989.8_ Fzd3, Fzd3,0.214151,0.436576,0.243729,0.223619,0.367329,0.329599,0.232834,0.447297,0.305072,0.417457, Fzd3,46.66217399,-0.19238527,0.241270557,-0.797383948,0.425228079,0.560248264
ENSMUSG00000008035.13_ Mid1ip1, Mid1ip1,68.995814,104.99958,70.057663,81.066964,93.755708,81.90878,78.80072,90.359695,95.885824,105.581846, Mid1ip1,1460.09723,-0.308199328,0.115029625,-2.679303938,0.007377539,0.022608588
ENSMUSG00000008036.12_ Ap2s1, Ap2s1,38.391143,55.55889,42.68836,49.160578,44.158553,48.807992,67.905893,75.943601,57.200884,96.156865, Ap2s1,385.2180155,0.271023285,0.10682752,2.537017487,0.011180137,0.031677457
ENSMUSG00000008090.15_ Fgfrl1, Fgfrl1,8.5018,9.72684,7.779822,9.905002,6.386085,9.127723,9.725571,18.720116,13.168125,22.415013, Fgfrl1,222.7705804,0.337630883,0.153679987,2.196973661,0.028022327,0.06724743
ENSMUSG00000008136.15_ Fhl2, Fhl2,857.624007,741.404842,756.547399,1095.175975,828.580891,841.554883,1091.157573,952.701066,1050.535529,843.882175, Fhl2,13115.0967,-0.160894393,0.161298572,-0.997494217,0.31852468,0.452030586
ENSMUSG00000008140.19_ Emc10, Emc10,49.469648,67.347748,47.608146,60.314988,51.795666,57.585186,70.5596,83.747035,61.206655,86.313297, Emc10,1090.954543,0.023652195,0.089313205,0.264823047,0.791145782,0.863607094
ENSMUSG00000008167.15_ Fbxw9, Fbxw9,1.618043,2.761569,1.521148,3.045088,1.272457,1.71716,4.468485,7.581923,3.039984,7.950786, Fbxw9,53.02582515,1.093418074,0.285697313,3.82719061,0.000129614,0.00078778
ENSMUSG00000008200.16_ Fnbp4, Fnbp4,12.886924,16.76002,13.021161,15.114838,14.093183,17.650106,17.192621,23.849357,22.920281,26.874426, Fnbp4,461.1555456,0.147872686,0.083975871,1.760894939,0.078256187,0.153170888
ENSMUSG00000008206.17_ Cers4, Cers4,14.832184,19.962157,13.681865,15.298776,14.631734,12.189646,16.421851,21.216964,13.775081,18.048763, Cers4,518.0025576,-0.127026008,0.099964973,-1.270705169,0.203833556,0.323283078
ENSMUSG00000008226.15_ Scrn3, Scrn3,17.236439,11.170991,13.151656,10.830595,13.436172,13.262692,10.800734,14.085464,12.978498,10.861995, Scrn3,381.6642229,-0.316233261,0.118247637,-2.674330484,0.007487862,0.022882488
ENSMUSG00000008301.12_ Phax, Phax,7.229635,12.338215,14.043274,11.307057,10.193786,14.307443,13.839368,15.118996,11.000676,17.893519, Phax,187.0285918,-0.000897576,0.115210589,-0.007790743,0.99378395,0.995752266
ENSMUSG00000008305.20_ Tle1, Tle1,3.10501,5.901968,5.472337,4.275729,4.909908,5.370158,4.032083,6.641638,5.996623,9.565732, Tle1,158.8960968,0.040283516,0.173814394,0.231761679,0.816723122,0.882852913
ENSMUSG00000008307.12_ 1700109H08Rik, 1700109H08Rik,1.471683,3.85338,1.798142,1.227606,0.957943,0.85634,0.575469,1.054608,1.26293,1.664126, 1700109H08Rik,27.35625529,-0.484225204,0.345537697,-1.401367224,0.161104288,0.270440231
ENSMUSG00000008318.11_ Relt, Relt,1.159716,0.932206,2.818198,1.405506,2.018787,1.122427,1.666209,3.28122,1.528226,3.169118, Relt,39.58759258,0.349040983,0.230826364,1.512136554,0.130499127,0.230261583
ENSMUSG00000008333.13_ Snrpb2, Snrpb2,8.640294,5.453974,7.92754,6.397573,6.079423,6.925772,7.686369,8.293461,9.025499,7.863159, Snrpb2,128.2255259,0.067287912,0.134215995,0.501340487,0.616131516,0.729928663
ENSMUSG00000008348.10_ Ubc, Ubc,99.242489,105.599771,108.687336,119.876494,64.430647,87.982357,89.951336,153.332749,106.774805,124.001995, Ubc,2922.540147,-0.119619305,0.158882571,-0.752878709,0.451522803,0.585447923
ENSMUSG00000008373.17_ Prpf31, Prpf31,7.870053,11.795687,9.76181,10.72091,9.487497,9.966585,14.756446,14.757793,11.834237,15.71855, Prpf31,205.9616629,0.123539832,0.105329565,1.172888465,0.240840536,0.367997602
ENSMUSG00000008384.9_ Sertad1, Sertad1,5.428295,6.443785,6.469022,5.99278,5.12097,7.664892,9.800446,9.656407,9.569421,15.404987, Sertad1,90.67843364,0.441627943,0.165978343,2.66075643,0.007796533,0.02366343
ENSMUSG00000008393.10_ Carhsp1, Carhsp1,8.030148,17.265876,8.207578,10.145956,9.75794,10.844543,18.387937,29.749894,17.392784,33.441396, Carhsp1,468.8362435,0.805305944,0.185025696,4.352400565,1.35E-05,0.000115005
ENSMUSG00000008398.17_ Elk3, Elk3,13.518432,13.904856,12.763526,15.773361,12.624674,12.161673,20.68812,25.712407,16.817024,25.562444, Elk3,625.3092288,0.281184957,0.08148088,3.450931787,0.000558655,0.002646735
ENSMUSG00000008429.9_ Herpud2, Herpud2,14.717023,19.997218,15.512446,15.879682,13.920486,17.127272,16.158677,26.851043,21.237781,26.253675, Herpud2,562.6423251,0.075455087,0.104726221,0.720498523,0.471218109,0.603877752
ENSMUSG00000008435.16_ Rdh13, Rdh13,9.40854,13.243651,9.22588,11.019463,11.479731,9.58942,10.081022,12.023517,12.158436,10.273217, Rdh13,290.4287648,-0.345329844,0.129192476,-2.672987276,0.00751791,0.022952912
ENSMUSG00000008450.9_ Nutf2, Nutf2,60.110933,64.374978,71.159402,69.351149,63.459656,64.55302,74.980641,81.208621,67.714027,73.178002, Nutf2,558.6432573,-0.188617424,0.100324531,-1.880072813,0.060098155,0.123979042
ENSMUSG00000008475.14_ Arpc5, Arpc5,17.824721,21.550525,16.765681,18.710528,17.891124,16.651898,41.735526,46.247505,31.194612,56.11335, Arpc5,515.5163675,0.865290763,0.119189786,7.259772802,3.88E-13,3.06E-11
ENSMUSG00000008496.20_ Pou2f2, Pou2f2,0.688235,0.667212,0.562502,0.449,0.387271,0.829207,1.609634,2.571544,1.465838,4.414718, Pou2f2,70.10204767,1.682993693,0.222893073,7.550677405,4.33E-14,4.37E-12
ENSMUSG00000008540.12_ Mgst1, Mgst1,60.242374,58.598705,47.200448,60.227997,55.105393,64.598749,48.926603,90.259036,64.030086,49.873997, Mgst1,412.9004133,-0.181452344,0.141883008,-1.278887062,0.200936829,0.319927354
ENSMUSG00000008575.18_ Nfib, Nfib,18.134884,18.812482,16.869357,16.050676,19.304255,19.519099,18.686888,21.734486,21.722213,23.788941, Nfib,1775.658489,-0.172266373,0.079256766,-2.173522611,0.029741006,0.070570966
ENSMUSG00000008604.12_ Ubqln4, Ubqln4,33.372588,33.398169,32.602615,39.285695,34.189026,37.018368,31.128084,38.823309,32.672573,37.9355, Ubqln4,1199.330392,-0.37669274,0.082034547,-4.591879309,4.39E-06,4.50E-05
ENSMUSG00000008658.18_ Rbfox1, Rbfox1,16.949351,17.301019,21.515631,19.320985,19.922289,23.578336,9.649811,15.519355,17.199653,12.590175, Rbfox1,373.7251362,-0.878556681,0.175534457,-5.005038296,5.59E-07,7.46E-06
ENSMUSG00000008668.16_ Rps18, Rps18,351.500573,368.118225,354.873368,397.559149,348.337465,341.345487,538.717619,602.093111,428.231374,714.476086, Rps18,1570.757163,0.246775634,0.101309442,2.435860174,0.014856426,0.039976959
ENSMUSG00000008682.14_ Rpl10, Rpl10,348.349634,515.858488,362.902114,361.609967,398.038935,431.072693,547.959803,778.269465,550.160132,944.801245, Rpl10,3013.481086,0.37036695,0.10296687,3.596952578,0.000321967,0.001664428
ENSMUSG00000008683.17_ Rps15a, Rps15a,159.231324,187.050379,165.215693,186.877754,180.266141,187.016905,266.930052,311.733834,197.547593,345.802285, Rps15a,1089.760352,0.207989373,0.107741448,1.930449028,0.053551225,0.112979813
ENSMUSG00000008690.16_ Ncaph2, Ncaph2,25.136237,28.444043,22.990906,27.76686,25.676925,29.807999,31.912917,37.833107,31.897729,35.604029, Ncaph2,962.5746808,-0.038148727,0.08142333,-0.4685233,0.639410412,0.748987715
ENSMUSG00000008730.18_ Hipk1, Hipk1,12.632455,22.188249,19.290719,15.00325,17.908596,18.350812,13.413327,22.962682,17.163387,26.172383, Hipk1,1423.412407,-0.136142659,0.138678096,-0.981717102,0.326239238,0.459546192
ENSMUSG00000008734.10_ Gprc5b, Gprc5b,4.423701,11.42119,4.616527,6.910511,5.258394,4.883149,9.575063,15.722553,11.518684,19.951116, Gprc5b,384.5402283,0.704321919,0.176624469,3.987680322,6.67E-05,0.00044858
ENSMUSG00000008763.17_ Man1a2, Man1a2,3.57482,6.224159,4.457219,3.999398,4.733378,5.73143,5.815798,7.864093,6.16517,8.129368, Man1a2,484.3009558,0.213183644,0.101046087,2.109766447,0.034878478,0.080276834
ENSMUSG00000008822.16_ Acyp1, Acyp1,11.044202,11.465424,12.897881,11.669316,11.165289,13.254226,13.953441,10.327744,11.591181,13.85586, Acyp1,56.55698934,-0.327933066,0.193258826,-1.696859451,0.089723236,0.170845551
ENSMUSG00000008845.10_ Cd163, Cd163,5.636169,16.205077,8.106248,5.208427,9.113734,8.244663,8.824094,13.105602,9.902444,6.863115, Cd163,391.2966286,-0.206502058,0.267177935,-0.772900868,0.439581051,0.574529951
ENSMUSG00000008855.18_ Hdac5, Hdac5,44.90371,42.603281,44.657296,49.566553,40.801115,51.768085,45.05927,61.414656,55.076298,63.050992, Hdac5,1493.306445,-0.182844703,0.082920721,-2.205054424,0.027450276,0.066031764
ENSMUSG00000008859.9_ Rala, Rala,13.957391,11.722227,11.175408,12.100578,15.719768,14.230549,15.330984,17.449704,15.893176,22.191132, Rala,381.872293,-0.053978122,0.118257505,-0.456445634,0.648069557,0.756346421
ENSMUSG00000008892.14_ Vdac3, Vdac3,173.078567,178.169182,179.654971,181.731998,187.23902,192.408573,209.998402,185.80451,205.371235,167.71712, Vdac3,2450.359724,-0.29101324,0.130722495,-2.226190988,0.026001391,0.063301437
ENSMUSG00000008958.15_ Vps72, Vps72,18.065384,20.954083,16.078627,20.403011,17.811717,18.577177,18.855498,23.935899,19.157907,19.7838, Vps72,252.3522548,-0.24313,0.098013453,-2.480577838,0.013116962,0.036088851
ENSMUSG00000008976.17_ Gabpa, Gabpa,14.468586,14.820046,14.620278,18.952664,15.169607,17.211973,14.705276,15.323763,15.438917,15.779873, Gabpa,681.9269979,-0.304346554,0.120493396,-2.52583596,0.011542336,0.032541941
ENSMUSG00000008999.8_ Bmp7, Bmp7,0.655327,0.329067,0.643008,0.382022,0.191886,0.554204,0.747372,0.36,0.478177,0.395588, Bmp7,19.46410482,-0.232742376,0.420955042,-0.552891289,0.580337853,0.699800335
ENSMUSG00000009013.6_ Dynll1, Dynll1,21.560404,40.712661,25.948022,34.444971,32.485336,31.333078,67.382673,64.637714,54.857209,119.602461, Dynll1,353.4923262,0.931572449,0.189358382,4.919626166,8.67E-07,1.10E-05
ENSMUSG00000009030.15_ Pdcl, Pdcl,9.814848,6.831033,7.149803,6.200746,6.633807,6.643005,9.067101,11.582643,9.457889,8.613596, Pdcl,215.6379877,-0.165526214,0.100416527,-1.648396119,0.099271412,0.185914459
